sample_id,filepath,original_filepath,true_label,predicted_prob,error_type,source_split
pa_128073,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128073.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128073.wav,PHYSICAL_REPLAY,0.32718387246131897,false_negative,replay
pa_128075,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128075.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128075.wav,GENUINE_MIC,0.9050993323326111,false_positive,replay
pa_128093,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128093.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128093.wav,GENUINE_MIC,0.8835828304290771,false_positive,replay
pa_128109,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128109.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128109.wav,GENUINE_MIC,0.8574254512786865,false_positive,replay
pa_128111,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128111.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128111.wav,PHYSICAL_REPLAY,0.3486683666706085,false_negative,replay
pa_128115,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128115.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128115.wav,GENUINE_MIC,0.837264895439148,false_positive,replay
pa_128121,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128121.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128121.wav,PHYSICAL_REPLAY,0.5389269590377808,false_negative,replay
pa_128125,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128125.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128125.wav,PHYSICAL_REPLAY,0.5666241645812988,false_negative,replay
pa_128158,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128158.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128158.wav,GENUINE_MIC,0.9002381563186646,false_positive,replay
pa_128178,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128178.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128178.wav,PHYSICAL_REPLAY,0.3774217963218689,false_negative,replay
pa_128179,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128179.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128179.wav,GENUINE_MIC,0.9278569221496582,false_positive,replay
pa_128182,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128182.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128182.wav,PHYSICAL_REPLAY,0.39116978645324707,false_negative,replay
pa_128185,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128185.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128185.wav,GENUINE_MIC,0.7313931584358215,false_positive,replay
pa_128189,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128189.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128189.wav,PHYSICAL_REPLAY,0.44494137167930603,false_negative,replay
pa_128190,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128190.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128190.wav,GENUINE_MIC,0.6945598721504211,false_positive,replay
pa_128204,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128204.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128204.wav,GENUINE_MIC,0.8737830519676208,false_positive,replay
pa_128208,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128208.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128208.wav,GENUINE_MIC,0.9172420501708984,false_positive,replay
pa_128212,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128212.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128212.wav,GENUINE_MIC,0.8254859447479248,false_positive,replay
pa_128218,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128218.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128218.wav,PHYSICAL_REPLAY,0.5164175033569336,false_negative,replay
pa_128222,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128222.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128222.wav,GENUINE_MIC,0.7321191430091858,false_positive,replay
pa_128233,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128233.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128233.wav,GENUINE_MIC,0.7599969506263733,false_positive,replay
pa_128239,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128239.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128239.wav,GENUINE_MIC,0.8700663447380066,false_positive,replay
pa_128245,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128245.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128245.wav,PHYSICAL_REPLAY,0.45041826367378235,false_negative,replay
pa_128247,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128247.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128247.wav,PHYSICAL_REPLAY,0.588296115398407,false_negative,replay
pa_128254,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128254.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128254.wav,GENUINE_MIC,0.8611130118370056,false_positive,replay
pa_128259,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128259.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128259.wav,PHYSICAL_REPLAY,0.04455013945698738,false_negative,replay
pa_128260,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128260.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128260.wav,GENUINE_MIC,0.6560866236686707,false_positive,replay
pa_128263,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128263.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128263.wav,GENUINE_MIC,0.6805840730667114,false_positive,replay
pa_128269,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128269.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128269.wav,GENUINE_MIC,0.9766477346420288,false_positive,replay
pa_128272,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128272.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128272.wav,GENUINE_MIC,0.8313340544700623,false_positive,replay
pa_128289,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128289.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128289.wav,GENUINE_MIC,0.869293749332428,false_positive,replay
pa_128295,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128295.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128295.wav,PHYSICAL_REPLAY,0.46484270691871643,false_negative,replay
pa_128297,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128297.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128297.wav,GENUINE_MIC,0.713983416557312,false_positive,replay
pa_128304,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128304.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128304.wav,PHYSICAL_REPLAY,0.6143339276313782,false_negative,replay
pa_128314,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128314.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128314.wav,GENUINE_MIC,0.9742894768714905,false_positive,replay
pa_128318,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128318.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128318.wav,PHYSICAL_REPLAY,0.3594028055667877,false_negative,replay
pa_128328,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128328.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128328.wav,GENUINE_MIC,0.9804839491844177,false_positive,replay
pa_128334,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128334.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128334.wav,PHYSICAL_REPLAY,0.4002837836742401,false_negative,replay
pa_128335,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128335.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128335.wav,PHYSICAL_REPLAY,0.4434848427772522,false_negative,replay
pa_128355,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128355.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128355.wav,PHYSICAL_REPLAY,0.4371904730796814,false_negative,replay
pa_128357,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128357.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128357.wav,PHYSICAL_REPLAY,0.1351352035999298,false_negative,replay
pa_128358,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128358.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128358.wav,GENUINE_MIC,0.7154576778411865,false_positive,replay
pa_128366,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128366.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128366.wav,GENUINE_MIC,0.8449112772941589,false_positive,replay
pa_128368,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128368.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128368.wav,PHYSICAL_REPLAY,0.5118709802627563,false_negative,replay
pa_128371,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128371.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128371.wav,GENUINE_MIC,0.6659069657325745,false_positive,replay
pa_128374,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128374.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128374.wav,GENUINE_MIC,0.9354921579360962,false_positive,replay
pa_128381,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128381.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128381.wav,PHYSICAL_REPLAY,0.4085042178630829,false_negative,replay
pa_128385,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128385.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128385.wav,PHYSICAL_REPLAY,0.4515536427497864,false_negative,replay
pa_128397,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128397.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128397.wav,GENUINE_MIC,0.9148011803627014,false_positive,replay
pa_128398,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128398.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128398.wav,PHYSICAL_REPLAY,0.3334246873855591,false_negative,replay
pa_128406,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128406.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128406.wav,PHYSICAL_REPLAY,0.3639938533306122,false_negative,replay
pa_128419,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128419.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128419.wav,PHYSICAL_REPLAY,0.4382469654083252,false_negative,replay
pa_128427,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128427.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128427.wav,PHYSICAL_REPLAY,0.4054674804210663,false_negative,replay
pa_128440,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128440.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128440.wav,GENUINE_MIC,0.8123525977134705,false_positive,replay
pa_128443,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128443.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128443.wav,GENUINE_MIC,0.81062912940979,false_positive,replay
pa_128444,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128444.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128444.wav,PHYSICAL_REPLAY,0.02557975798845291,false_negative,replay
pa_128460,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128460.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128460.wav,PHYSICAL_REPLAY,0.4816238284111023,false_negative,replay
pa_128476,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128476.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128476.wav,PHYSICAL_REPLAY,0.4900180399417877,false_negative,replay
pa_128485,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128485.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128485.wav,PHYSICAL_REPLAY,0.3565185070037842,false_negative,replay
pa_128508,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128508.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128508.wav,GENUINE_MIC,0.6501914858818054,false_positive,replay
pa_128528,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128528.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128528.wav,PHYSICAL_REPLAY,0.18543845415115356,false_negative,replay
pa_128531,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128531.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128531.wav,GENUINE_MIC,0.6572427153587341,false_positive,replay
pa_128532,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128532.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128532.wav,GENUINE_MIC,0.7405754923820496,false_positive,replay
pa_128537,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128537.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128537.wav,PHYSICAL_REPLAY,0.5272038578987122,false_negative,replay
pa_128557,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128557.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128557.wav,GENUINE_MIC,0.9134060740470886,false_positive,replay
pa_128561,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128561.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128561.wav,GENUINE_MIC,0.6530516743659973,false_positive,replay
pa_128562,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128562.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128562.wav,GENUINE_MIC,0.834547221660614,false_positive,replay
pa_128565,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128565.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128565.wav,GENUINE_MIC,0.7886157035827637,false_positive,replay
pa_128568,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128568.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128568.wav,PHYSICAL_REPLAY,0.6123830080032349,false_negative,replay
pa_128588,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128588.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128588.wav,PHYSICAL_REPLAY,0.5925694704055786,false_negative,replay
pa_128595,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128595.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128595.wav,PHYSICAL_REPLAY,0.5161135196685791,false_negative,replay
pa_128601,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128601.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128601.wav,PHYSICAL_REPLAY,0.07094410806894302,false_negative,replay
pa_128609,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128609.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128609.wav,GENUINE_MIC,0.7365109920501709,false_positive,replay
pa_128611,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128611.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128611.wav,GENUINE_MIC,0.9536616206169128,false_positive,replay
pa_128614,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128614.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128614.wav,PHYSICAL_REPLAY,0.5240434408187866,false_negative,replay
pa_128617,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128617.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128617.wav,GENUINE_MIC,0.7606146931648254,false_positive,replay
pa_128618,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128618.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128618.wav,PHYSICAL_REPLAY,0.37442511320114136,false_negative,replay
pa_128625,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128625.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128625.wav,PHYSICAL_REPLAY,0.506660521030426,false_negative,replay
pa_128629,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128629.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128629.wav,PHYSICAL_REPLAY,0.5956125259399414,false_negative,replay
pa_128634,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128634.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128634.wav,PHYSICAL_REPLAY,0.10189687460660934,false_negative,replay
pa_128637,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128637.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128637.wav,PHYSICAL_REPLAY,0.2944508194923401,false_negative,replay
pa_128652,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128652.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128652.wav,GENUINE_MIC,0.6723619103431702,false_positive,replay
pa_128663,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128663.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128663.wav,PHYSICAL_REPLAY,0.5712907314300537,false_negative,replay
pa_128672,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128672.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128672.wav,PHYSICAL_REPLAY,0.2598876655101776,false_negative,replay
pa_128692,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128692.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128692.wav,GENUINE_MIC,0.7706915736198425,false_positive,replay
pa_128698,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128698.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128698.wav,GENUINE_MIC,0.7029561996459961,false_positive,replay
pa_128714,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128714.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128714.wav,PHYSICAL_REPLAY,0.4988943934440613,false_negative,replay
pa_128718,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128718.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_128718.wav,GENUINE_MIC,0.983781099319458,false_positive,replay
pa_128731,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128731.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128731.wav,PHYSICAL_REPLAY,0.28438839316368103,false_negative,replay
pa_128735,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_128735.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_128735.wav,PHYSICAL_REPLAY,0.3993832767009735,false_negative,replay
